ID,Title,Description,Category_title,Geometry_Coordinates_1,Geometry_Coordinates_2,Geometry_Coordinates_3,Geometry_Coordinates_4,Date,Time
EONET_12582,Wildfire in The Democratic Republic of Congo 1023439,,Wildfires,29.461207611977972  4.270072900099985,,,,2025-01-27,19:00:00
EONET_12583,Wildfire in Australia 1023454,,Wildfires,147.53775362853253  -29.793679739330724,,,,2025-01-27,19:00:00
EONET_12584,Wildfire in Australia 1023451,,Wildfires,130.57027694561188  -22.799132904857977,,,,2025-01-27,19:00:00
EONET_12585,Wildfire in Senegal 1023452,,Wildfires,-12.933448242081461  13.012954372032757,,,,2025-01-27,19:00:00
EONET_12586,Wildfire in Sudan 1023438,,Wildfires,31.8502560904744  8.896386720677828,,,,2025-01-27,19:00:00
EONET_12598,Wildfire in Central African Republic 1023456,,Wildfires,23.876386527319223  7.1993776159901754,,,,2025-01-27,19:00:00
EONET_12615,Wildfire in Central African Republic 1023471,,Wildfires,25.0126396242242  6.604124756620417,,,,2025-01-27,19:00:00
EONET_12645,Wildfire in Chad 1023478,,Wildfires,19.600395279239702  10.73437955446191,,,,2025-01-27,19:00:00
EONET_12653,Wildfire in Australia 1023489,,Wildfires,130.65086491802245  -21.83254646420518,,,,2025-01-27,19:00:00
EONET_12551,GRASS RX Wildfire  Bernalillo  New Mexico,,Wildfires,-106.499783  35.038367,,,,2025-01-27,13:00:00
EONET_12550,FPR Ridge Road Rx 0127 Wildfire  Collier  Florida,,Wildfires,-81.354117  26.18145,,,,2025-01-27,07:11:00
EONET_12531,Wildfire in Australia 1023424,,Wildfires,142.26831861566103  -37.39018998001453,,,,2025-01-26,19:00:00
EONET_12568,Wildfire in Sudan 1023433,,Wildfires,33.64880139151565  7.3367814061969465,,,,2025-01-26,19:00:00
EONET_12569,Wildfire in Australia 1023435,,Wildfires,130.70949808302024  -22.03345377254713,,,,2025-01-26,19:00:00
EONET_12570,Wildfire in Burkina Faso 1023436,,Wildfires,0.49081958160892775  11.453506668235889,,,,2025-01-26,19:00:00
EONET_12587,Wildfire in Australia 1023455,,Wildfires,142.32325318877983  -37.108913005351596,,,,2025-01-26,19:00:00
EONET_12599,Wildfire in Guinea 1023457,,Wildfires,-9.727618384364476  9.39538873791439,,,,2025-01-26,19:00:00
EONET_12553,BCP Boot Hill Echo 0126 Rx Wildfire  Collier  Florida,,Wildfires,-81.119033  25.99505,,,,2025-01-26,07:20:00
EONET_12571,Wildfire in Australia 1023432,,Wildfires,126.5488084885653  -22.037281256641645,,,,2025-01-25,19:00:00
EONET_12559,Rx Anderson 0224 Wildfire  Anderson  Texas,,Wildfires,-95.646472  31.963781,,,,2025-01-25,14:24:00
EONET_12560,Rx Camp 0219 Wildfire  Camp  Texas,,Wildfires,-94.795964  32.912309,,,,2025-01-25,14:23:00
EONET_12556,ANF Sandy Creek COMP 73/74/75 RX Wildfire  Angelina  Texas,,Wildfires,-94.221833  31.100967,,,,2025-01-25,09:14:00
EONET_12558,RX CALE C-373 Wildfire  Rapides  Louisiana,,Wildfires,-92.5479  31.1223,,,,2025-01-25,09:00:00
EONET_12557,BCP Boot Hill Echo Rx 0125 Wildfire  Collier  Florida,,Wildfires,-81.119033  25.99505,,,,2025-01-25,07:52:00
EONET_12516,Wildfire in Australia 1023406,,Wildfires,134.38004849294296  -19.080078881179855,,,,2025-01-24,19:00:00
EONET_12532,Wildfire in Sudan  Central African Republic 1023417,,Wildfires,26.47168101225164  6.1079861834422955,,,,2025-01-24,19:00:00
EONET_12572,Wildfire in Central African Republic 1023428,,Wildfires,23.601687852250752  7.681942136359429,,,,2025-01-24,19:00:00
EONET_12573,Wildfire in Benin 1023437,,Wildfires,2.685864166391419  11.781485004998006,,,,2025-01-24,19:00:00
EONET_12588,Wildfire in Central African Republic 1023440,,Wildfires,25.74499923763562  6.556596691689325,,,,2025-01-24,19:00:00
EONET_12616,Wildfire in Central African Republic 1023475,,Wildfires,25.059919627027313  6.587240195930185,,,,2025-01-24,19:00:00
EONET_12646,Wildfire in Ghana 1023481,,Wildfires,-2.8735749802971253  7.044105874080034,,,,2025-01-24,19:00:00
EONET_12843,RX WINN C-84 Wildfire  Winn  Louisiana,,Wildfires,-92.545833  31.850833,,,,2025-01-24,10:00:00
EONET_12561,RX CAT C65-66 Wildfire  Grant  Louisiana,,Wildfires,-92.54385  31.552117,,,,2025-01-24,09:22:00
EONET_12562,BCP Boothill Echo Rx 0124 Wildfire  Collier  Florida,,Wildfires,-81.119033  25.99505,,,,2025-01-24,07:42:00
EONET_12552,Hubbard Barbaree RX Wildfire  Clay  Alabama,,Wildfires,-85.891111  33.439444,,,,2025-01-23,19:22:00
EONET_12507,Wildfire in Mexico 1023393,,Wildfires,-116.37322751142813  31.724787241878797,,,,2025-01-23,19:00:00
EONET_12508,Wildfire in Mali 1023400,,Wildfires,3.3073357069855387  15.978467335760367,,,,2025-01-23,19:00:00
EONET_12509,Wildfire in Australia 1023396,,Wildfires,134.7105768112027  -20.398595554411198,,,,2025-01-23,19:00:00
EONET_12517,Wildfire in Australia 1023407,,Wildfires,141.25320940587116  -21.823154313911843,,,,2025-01-23,19:00:00
EONET_12518,Wildfire in Australia 1023408,,Wildfires,131.41137712176814  -21.161524269874647,,,,2025-01-23,19:00:00
EONET_12519,Wildfire in Central African Republic 1023402,,Wildfires,23.781454601735984  7.204621254029128,,,,2025-01-23,19:00:00
EONET_12533,Wildfire in Australia 1023422,,Wildfires,140.22887240711827  -20.68107420454767,,,,2025-01-23,19:00:00
EONET_12534,Wildfire in Central African Republic 1023419,,Wildfires,24.9667888539489  6.700097422951898,,,,2025-01-23,19:00:00
EONET_12535,Wildfire in Australia 1023425,,Wildfires,133.56402366360498  -20.579189452891754,,,,2025-01-23,19:00:00
EONET_12589,Wildfire in Central African Republic 1023442,,Wildfires,21.295372552036213  7.932238558926085,,,,2025-01-23,19:00:00
EONET_12590,Wildfire in Sudan 1023441,,Wildfires,26.65846224045128  6.705074429748912,,,,2025-01-23,19:00:00
EONET_12543,BORDER 2 Wildfire  San Diego  California,Otay Mountain Area,Wildfires,-116.841271  32.600524,,,,2025-01-23,16:59:00
EONET_12555,DCNF COMP 27 RX Wildfire  Houston  Texas,,Wildfires,-95.080147  31.42057,,,,2025-01-23,10:42:00
EONET_12563,Redbank RX Wildfire  Pennington  South Dakota,,Wildfires,-103.935533  43.992117,,,,2025-01-23,10:06:00
EONET_12502,Wildfire in Australia 1023391,,Wildfires,137.69269414198752  -21.69205573182248,,,,2025-01-22,19:00:00
EONET_12503,Wildfire in Australia 1023392,,Wildfires,119.64922948625868  -32.050764362710375,,,,2025-01-22,19:00:00
EONET_12510,Wildfire in Burkina Faso 1023401,,Wildfires,-1.4673808092817984  13.586130211170978,,,,2025-01-22,19:00:00
EONET_12511,Wildfire in Sudan  Central African Republic 1023397,,Wildfires,26.549608165786484  6.098686187696297,,,,2025-01-22,19:00:00
EONET_12520,Wildfire in Australia 1023409,,Wildfires,141.39129930892824  -21.856100928187576,,,,2025-01-22,19:00:00
EONET_12521,Wildfire in Central African Republic 1023403,,Wildfires,25.91995736862296  6.8331246646720025,,,,2025-01-22,19:00:00
EONET_12526,Wildfire in Central African Republic 1023415,,Wildfires,24.256649013390984  7.5841122244415,,,,2025-01-22,19:00:00
EONET_12527,Wildfire in Central African Republic 1023416,,Wildfires,23.764768315491057  7.267330153046085,,,,2025-01-22,19:00:00
EONET_12536,Wildfire in Central African Republic 1023426,,Wildfires,26.68604940892622  5.763256592769755,,,,2025-01-22,19:00:00
EONET_12537,Wildfire in The Democratic Republic of Congo 1023423,,Wildfires,29.54241317313306  4.01911380504089,,,,2025-01-22,19:00:00
EONET_12538,Wildfire in Central African Republic 1023420,,Wildfires,25.091297584432013  6.7545981231062,,,,2025-01-22,19:00:00
EONET_12574,Wildfire in Sudan 1023427,,Wildfires,31.603239169720382  8.94059994269145,,,,2025-01-22,19:00:00
EONET_12591,Wildfire in The Democratic Republic of Congo 1023443,,Wildfires,29.734615007658604  4.336038515922353,,,,2025-01-22,19:00:00
EONET_12544,HUGHES Wildfire  Los Angeles  California,Castaic  CA,Wildfires,-118.559217  34.543023,,,,2025-01-22,13:43:00
EONET_12564,D-7 Bear RX Wildfire  Navajo  Arizona,,Wildfires,-110.212133  34.25595,,,,2025-01-22,09:15:00
EONET_12522,Wildfire in Sudan 1023404,,Wildfires,32.34030216683976  8.722052538647928,,,,2025-01-21,19:00:00
EONET_12528,Wildfire in Central African Republic 1023412,,Wildfires,21.91508754106496  8.157632765255649,,,,2025-01-21,19:00:00
EONET_12529,Wildfire in Central African Republic 1023413,,Wildfires,25.98875937334182  6.744350843999465,,,,2025-01-21,19:00:00
EONET_12575,Wildfire in Nigeria 1023429,,Wildfires,11.362924116958574  7.8367224763728744,,,,2025-01-21,19:00:00
EONET_12592,Wildfire in Central African Republic 1023444,,Wildfires,21.14377901442735  7.3491119452343,,,,2025-01-21,19:00:00
EONET_12593,Wildfire in Nigeria 1023445,,Wildfires,11.452327533308084  7.892386383174827,,,,2025-01-21,19:00:00
EONET_12498,Wildfire in Sudan 1023384,,Wildfires,26.85266626351784  6.615419856825279,,,,2025-01-20,19:00:00
EONET_12504,Wildfire in Colombia 1023390,,Wildfires,-68.52812867969303  5.982303785656416,,,,2025-01-20,19:00:00
EONET_12512,Wildfire in Central African Republic 1023398,,Wildfires,24.573898604345196  7.256387123481471,,,,2025-01-20,19:00:00
EONET_12513,Wildfire in Central African Republic 1023394,,Wildfires,24.83139570507956  7.345413921117982,,,,2025-01-20,19:00:00
EONET_12539,Wildfire in Sudan 1023418,,Wildfires,26.98873017050219  6.666161404898235,,,,2025-01-20,19:00:00
EONET_12540,Wildfire in Central African Republic 1023421,,Wildfires,19.64024871587587  7.884066761994765,,,,2025-01-20,19:00:00
EONET_12514,Wildfire in Chad 1023399,,Wildfires,18.28788429900183  10.205279962666301,,,,2025-01-19,19:00:00
EONET_12515,Wildfire in Ethiopia 1023395,,Wildfires,34.346772348557046  7.341853267579223,,,,2025-01-19,19:00:00
EONET_12530,Wildfire in Central African Republic 1023414,,Wildfires,26.43200412145335  6.181797933976179,,,,2025-01-19,19:00:00
EONET_12499,Wildfire in Central African Republic 1023385,,Wildfires,25.018956451952462  6.855641426990895,,,,2025-01-18,19:00:00
EONET_12505,Wildfire in Chile 1023388,,Wildfires,-72.80214481008075  -37.923025622132336,,,,2025-01-18,19:00:00
EONET_12506,Wildfire in Senegal 1023389,,Wildfires,-12.992122839026663  12.976353057355581,,,,2025-01-18,19:00:00
EONET_12523,Wildfire in Central African Republic 1023410,,Wildfires,24.42158559408052  7.181224669158938,,,,2025-01-18,19:00:00
EONET_12524,Wildfire in Central African Republic 1023411,,Wildfires,24.497252713447917  7.270970996872754,,,,2025-01-18,19:00:00
EONET_12487,BRR Canvasback RX Wildfire  Brazoria  Texas,,Wildfires,-95.266185  29.131072,,,,2025-01-18,18:25:00
EONET_12488,BRR Walker Ditch RX Wildfire  Brazoria  Texas,,Wildfires,-95.269524  29.130928,,,,2025-01-18,09:15:00
EONET_12481,Wildfire in Burkina Faso 1023378,,Wildfires,-0.10904156138328022  13.06104584557223,,,,2025-01-17,19:00:00
EONET_12494,Wildfire in Senegal 1023381,,Wildfires,-13.12286976324657  12.938343020102494,,,,2025-01-17,19:00:00
EONET_12489,Coyote Run Wildfire  Hockley  Texas,about 3.5 miles west of Levelland Tx,Wildfires,-102.49785  33.59301667,,,,2025-01-17,16:22:00
EONET_12490,RX CALV C-240-241-242 Wildfire  Vernon  Louisiana,,Wildfires,-93.0487  31.0459,,,,2025-01-17,09:12:00
EONET_12467,Wildfire in Australia 1023365,,Wildfires,145.81224168300193  -23.215124418195842,,,,2025-01-16,19:00:00
EONET_12482,Wildfire in Australia 1023379,,Wildfires,141.35813577175176  -21.97063635244438,,,,2025-01-16,19:00:00
EONET_12493,Wildfire in Kenya 1023380,,Wildfires,39.01424498500139  1.1868267133553414,,,,2025-01-16,19:00:00
EONET_12495,Wildfire in Australia 1023382,,Wildfires,133.6474109002013  -19.845794552829524,,,,2025-01-16,19:00:00
EONET_12486,RX WINN C-88-89 Wildfire  Winn  Louisiana,,Wildfires,-92.537713  31.822407,,,,2025-01-16,09:29:00
EONET_12491,RX CAT C-88 Wildfire  Grant  Louisiana,,Wildfires,-92.514816  31.488211,,,,2025-01-16,09:29:00
EONET_12459,Wildfire in Australia 1023359,,Wildfires,145.83193104098336  -23.365211933574177,,,,2025-01-15,19:00:00
EONET_12468,Wildfire in Australia 1023368,,Wildfires,145.8073170545561  -23.216810394284703,,,,2025-01-15,19:00:00
EONET_12475,Wildfire in Australia 1023372,,Wildfires,137.14379953718876  -17.40762574804121,,,,2025-01-15,19:00:00
EONET_12476,Wildfire in Australia 1023373,,Wildfires,140.39014905459132  -21.432914061210248,,,,2025-01-15,19:00:00
EONET_12496,Wildfire in Australia 1023383,,Wildfires,147.2790250758761  -24.826809836165882,,,,2025-01-15,19:00:00
EONET_12525,Wildfire in Sudan 1023405,,Wildfires,32.63591237407198  8.430679414319268,,,,2025-01-15,19:00:00
EONET_12492,APQ NC Range Rx 0115 Wildfire  Polk  Florida,,Wildfires,-81.314278  27.696106,,,,2025-01-15,08:00:00
EONET_12460,Wildfire in Australia 1023358,,Wildfires,146.73447185026714  -22.18161304787214,,,,2025-01-14,19:00:00
EONET_12477,Wildfire in Australia 1023374,,Wildfires,133.48205481072037  -19.80699487068191,,,,2025-01-14,19:00:00
EONET_12483,Wildfire in Kenya 1023375,,Wildfires,38.83808433827175  1.1341487917791186,,,,2025-01-14,19:00:00
EONET_12500,Wildfire in Venezuela 1023387,,Wildfires,-68.30449310013243  6.515491876709809,,,,2025-01-14,19:00:00
EONET_12448,Wildfire in Sudan 1023342,,Wildfires,33.08764341530124  7.421579749843402,,,,2025-01-13,19:00:00
EONET_12461,Wildfire in Sudan 1023353,,Wildfires,33.65236570153123  6.45361411829087,,,,2025-01-13,19:00:00
EONET_12469,Wildfire in Central African Republic 1023361,,Wildfires,25.460475329045163  6.669826489264874,,,,2025-01-13,19:00:00
EONET_12470,Wildfire in Australia 1023366,,Wildfires,139.96745647880354  -21.42530741847581,,,,2025-01-13,19:00:00
EONET_12478,Wildfire in Australia 1023369,,Wildfires,141.25314823354648  -21.949739850997183,,,,2025-01-13,19:00:00
EONET_12501,Wildfire in Nigeria 1023386,,Wildfires,5.053132570691755  9.78260358107889,,,,2025-01-13,19:00:00
EONET_12449,Wildfire in The Democratic Republic of Congo 1023343,,Wildfires,26.128782520478033  4.447515288257361,,,,2025-01-12,19:00:00
EONET_12462,Wildfire in Sudan 1023354,,Wildfires,26.745302612329276  6.725158403435517,,,,2025-01-12,19:00:00
EONET_12463,Wildfire in Sudan 1023355,,Wildfires,26.895142800086475  6.0864942896052545,,,,2025-01-12,19:00:00
EONET_12479,Wildfire in Australia 1023370,,Wildfires,139.4251629402829  -20.24571330288662,,,,2025-01-12,19:00:00
EONET_12484,Wildfire in Ghana 1023376,,Wildfires,-0.8653330885248  7.548671615640485,,,,2025-01-12,19:00:00
EONET_12485,Wildfire in Central African Republic 1023377,,Wildfires,24.612864779731442  6.75767404080306,,,,2025-01-12,19:00:00
EONET_12432,Wildfire in Nigeria 1023333,,Wildfires,5.589456117209345  10.993517693760356,,,,2025-01-11,19:00:00
EONET_12433,Wildfire in Australia 1023334,,Wildfires,138.23897402742574  -19.305321305745732,,,,2025-01-11,19:00:00
EONET_12442,Wildfire in The Democratic Republic of Congo 1023337,,Wildfires,29.26135608622843  3.7938585656117905,,,,2025-01-11,19:00:00
EONET_12443,Wildfire in Nigeria 1023336,,Wildfires,5.599164518849277  10.992991359871047,,,,2025-01-11,19:00:00
EONET_12450,Wildfire in Central African Republic 1023344,,Wildfires,24.25481699013978  7.775183636136251,,,,2025-01-11,19:00:00
EONET_12471,Wildfire in Sudan 1023362,,Wildfires,26.933773896508768  6.516761095625926,,,,2025-01-11,19:00:00
EONET_12472,Wildfire in Central African Republic 1023363,,Wildfires,24.350935124985455  7.743850682212539,,,,2025-01-11,19:00:00
EONET_12473,Wildfire in Central African Republic 1023367,,Wildfires,23.796949151399215  7.664019043088235,,,,2025-01-11,19:00:00
EONET_12480,Wildfire in Australia 1023371,,Wildfires,140.13584969703714  -20.462994352762895,,,,2025-01-11,19:00:00
EONET_12444,Wildfire in Nigeria 1023340,,Wildfires,5.572152824857128  10.76482854700278,,,,2025-01-10,19:00:00
EONET_12445,Wildfire in Sudan 1023338,,Wildfires,29.236285748068173  5.608946883876972,,,,2025-01-10,19:00:00
EONET_12451,Wildfire in Central African Republic 1023345,,Wildfires,25.624691005966262  6.765445317063179,,,,2025-01-10,19:00:00
EONET_12452,Wildfire in Central African Republic 1023346,,Wildfires,25.723481470697422  6.78049963138462,,,,2025-01-10,19:00:00
EONET_12464,Wildfire in Central African Republic 1023356,,Wildfires,24.90814684353292  6.95073734290221,,,,2025-01-10,19:00:00
EONET_12465,Wildfire in Central African Republic 1023357,,Wildfires,24.189575001044624  7.4047704422892755,,,,2025-01-10,19:00:00
EONET_12466,Wildfire in Australia 1023360,,Wildfires,147.3683595858013  -20.69990393467754,,,,2025-01-10,19:00:00
EONET_12474,Wildfire in Central African Republic  Sudan 1023364,,Wildfires,25.2913840782008  7.734524458992688,,,,2025-01-10,19:00:00
EONET_12418,BCP Boot Hill C/D Rx 0110 Wildfire  Collier  Florida,,Wildfires,-81.085317  25.94815,,,,2025-01-10,08:21:00
EONET_12378,Wildfire in Australia 1023278,,Wildfires,125.78742919713191  -30.072085940749545,,,,2025-01-09,19:00:00
EONET_12379,Wildfire in Australia 1023302,,Wildfires,145.76167885915638  -23.30549663822745,,,,2025-01-09,19:00:00
EONET_12403,Wildfire in Central African Republic 1023303,,Wildfires,23.11224176150521  8.809754411235778,,,,2025-01-09,19:00:00
EONET_12434,Wildfire in Australia 1023326,,Wildfires,139.96617152175995  -19.84364421931252,,,,2025-01-09,19:00:00
EONET_12435,Wildfire in Australia 1023331,,Wildfires,140.0673165900393  -19.85475106635724,,,,2025-01-09,19:00:00
EONET_12453,Wildfire in Sudan 1023347,,Wildfires,28.49067881867336  6.075907061947565,,,,2025-01-09,19:00:00
EONET_12419,KENNETH Wildfire  Ventura  California,Victory Trailhead  Las Virgenes Canyon  Bell Canyon Fire Road.,Wildfires,-118.6688889  34.1855556,,,,2025-01-09,17:55:00
EONET_12422,APQ Rec Area 5  Rx 0109 Wildfire  Polk  Florida,,Wildfires,-81.24836  27.704922,,,,2025-01-09,08:05:00
EONET_12421,BCP Boot Hill Rx 0109 Wildfire  Collier  Florida,,Wildfires,-81.085317  25.94815,,,,2025-01-09,07:16:00
EONET_12641,Whakaari/White Island Volcano  New Zealand,,Volcanoes,177.18  -37.52,,,,2025-01-09,00:00:00
EONET_12380,Wildfire in Mauritania 1023279,,Wildfires,-11.94974634230096  15.702602425320045,,,,2025-01-08,19:00:00
EONET_12381,Wildfire in The Democratic Republic of Congo 1023280,,Wildfires,29.457309382668015  3.8292096493421384,,,,2025-01-08,19:00:00
EONET_12382,Wildfire in Central African Republic 1023294,,Wildfires,24.154199456171117  7.913806124390041,,,,2025-01-08,19:00:00
EONET_12404,Wildfire in Sudan 1023304,,Wildfires,33.83242924666901  7.332794170794209,,,,2025-01-08,19:00:00
EONET_12405,Wildfire in Central African Republic 1023314,,Wildfires,25.336951189878747  6.6520885959471014,,,,2025-01-08,19:00:00
EONET_12423,Wildfire in Central African Republic 1023323,,Wildfires,25.442888423391533  6.75566072257997,,,,2025-01-08,19:00:00
EONET_12424,Wildfire in Nigeria 1023325,,Wildfires,4.342710486779855  9.9588595360055,,,,2025-01-08,19:00:00
EONET_12446,Wildfire in Central African Republic 1023341,,Wildfires,19.775751159734504  7.767161010147166,,,,2025-01-08,19:00:00
EONET_12454,Wildfire in Central African Republic 1023348,,Wildfires,24.425489866895546  7.72251172360353,,,,2025-01-08,19:00:00
EONET_12354,RX KIS C-49 Wildfire  Natchitoches  Louisiana,,Wildfires,-92.973889  31.450278,,,,2025-01-08,09:29:00
EONET_12842,RX CALE C-13 Wildfire  Rapides  Louisiana,,Wildfires,-92.5583  31.216583,,,,2025-01-08,09:08:00
EONET_12353,APQ Area 5A Rx 0108 Wildfire  Polk  Florida,,Wildfires,-81.314449  27.739102,,,,2025-01-08,08:20:00
EONET_12352,BCP Boot Hill C/D Rx 0108 Wildfire  Collier  Florida,,Wildfires,-81.085317  25.94815,,,,2025-01-08,07:27:00
EONET_12350,HURST Wildfire  Los Angeles  California,Near Diamond Road  Sylmar,Wildfires,-118.4622222  34.3261111,,,,2025-01-08,01:53:00
EONET_12349,EATON Wildfire  Los Angeles  California,Altadena  CA,Wildfires,-118.10544  34.19163,,,,2025-01-07,21:22:00
EONET_12356,Wildfire in Argentina 1023260,,Wildfires,-66.71514727835157  -35.95567608521341,,,,2025-01-07,19:00:00
EONET_12370,Wildfire in Sudan 1023271,,Wildfires,28.957613591734024  6.046657074348727,,,,2025-01-07,19:00:00
EONET_12383,Wildfire in Central African Republic 1023281,,Wildfires,24.15904609267727  7.52858009754865,,,,2025-01-07,19:00:00
EONET_12384,Wildfire in Central African Republic 1023295,,Wildfires,25.60411936346031  6.903869153322301,,,,2025-01-07,19:00:00
EONET_12385,Wildfire in Sudan 1023282,,Wildfires,27.437838205581603  6.5421536504062585,,,,2025-01-07,19:00:00
EONET_12386,Wildfire in Sudan 1023283,,Wildfires,28.855603032498763  6.295209944028489,,,,2025-01-07,19:00:00
EONET_12387,Wildfire in Sudan 1023284,,Wildfires,28.969304007635042  5.9993010878662725,,,,2025-01-07,19:00:00
EONET_12406,Wildfire in Sudan 1023305,,Wildfires,27.341513340882162  6.298346450801321,,,,2025-01-07,19:00:00
EONET_12436,Wildfire in Central African Republic 1023327,,Wildfires,23.958303953071848  7.684651482376449,,,,2025-01-07,19:00:00
EONET_12437,Wildfire in Central African Republic 1023328,,Wildfires,23.60841318310432  7.851640253908411,,,,2025-01-07,19:00:00
EONET_12455,Wildfire in Central African Republic 1023349,,Wildfires,23.891138700244177  7.5493546097607265,,,,2025-01-07,19:00:00
EONET_12456,Wildfire in Central African Republic 1023350,,Wildfires,23.183202059395853  8.030579323339342,,,,2025-01-07,19:00:00
EONET_12457,Wildfire in Argentina 1023352,,Wildfires,-60.54322013405463  -28.71080477762367,,,,2025-01-07,19:00:00
